image_id,image_group_id,part_category,part_family,split,rank_within_category,image_path,sha256,width,height,mode,source_dataset,source_category,source_original_split,source_archive_path
v4_coil_spring_train_0135_0eb16d824af8463d,sha256_0eb16d824af8463d9884ef9fa6299adafc3bc6686c7dc81f07c2004ad0e9214a,coil_spring,suspension_steering_wheels,train,135,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0135_0eb16d824af8463d.jpg,0eb16d824af8463d9884ef9fa6299adafc3bc6686c7dc81f07c2004ad0e9214a,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/096.jpg
v4_coil_spring_train_0136_05844896ff07f76c,sha256_05844896ff07f76c9bfbbc93668494125392eec3b0e655f0cc8da5c7c75593b7,coil_spring,suspension_steering_wheels,train,136,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0136_05844896ff07f76c.jpg,05844896ff07f76c9bfbbc93668494125392eec3b0e655f0cc8da5c7c75593b7,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/076.jpg
v4_coil_spring_train_0137_432f0e4d67ed9a57,sha256_432f0e4d67ed9a5719b1efb271c98fc3f983dacd12760691f9de6d07b62e2283,coil_spring,suspension_steering_wheels,train,137,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0137_432f0e4d67ed9a57.jpg,432f0e4d67ed9a5719b1efb271c98fc3f983dacd12760691f9de6d07b62e2283,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/072.jpg
v4_coil_spring_train_0138_e9fc79c76f105524,sha256_e9fc79c76f1055244ad1c9eb95134c5735a839f4cb393a50fc2944336b398a10,coil_spring,suspension_steering_wheels,train,138,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0138_e9fc79c76f105524.jpg,e9fc79c76f1055244ad1c9eb95134c5735a839f4cb393a50fc2944336b398a10,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/055.jpg
v4_coil_spring_train_0139_8e4b541dab4fc7bf,sha256_8e4b541dab4fc7bf4f52532eff731d20c0151b19b5f9a9b6ba03d9da7ca5c3d6,coil_spring,suspension_steering_wheels,train,139,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0139_8e4b541dab4fc7bf.jpg,8e4b541dab4fc7bf4f52532eff731d20c0151b19b5f9a9b6ba03d9da7ca5c3d6,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/131.jpg
v4_coil_spring_train_0140_01b45a06054e1cd5,sha256_01b45a06054e1cd56fcea9950f2de1440eb0771a579b32fd5907fbee5503bd17,coil_spring,suspension_steering_wheels,train,140,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0140_01b45a06054e1cd5.jpg,01b45a06054e1cd56fcea9950f2de1440eb0771a579b32fd5907fbee5503bd17,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/118.jpg
v4_coil_spring_train_0141_83c066ee352cf8c4,sha256_83c066ee352cf8c403848160be8ba0e59b7845f88ee87ec7bb91d7bb42e67f62,coil_spring,suspension_steering_wheels,train,141,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0141_83c066ee352cf8c4.jpg,83c066ee352cf8c403848160be8ba0e59b7845f88ee87ec7bb91d7bb42e67f62,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/099.jpg
v4_coil_spring_train_0142_d577fbcd60f1ae97,sha256_d577fbcd60f1ae9758c9d5f022a574b03239174a5cc7e44db7707d81c95b1b44,coil_spring,suspension_steering_wheels,train,142,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0142_d577fbcd60f1ae97.jpg,d577fbcd60f1ae9758c9d5f022a574b03239174a5cc7e44db7707d81c95b1b44,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/042.jpg
v4_coil_spring_train_0143_b86c6f5e3bf12590,sha256_b86c6f5e3bf125904df19ed637abdc5ce15f4878d70ea083af043e84332e5f73,coil_spring,suspension_steering_wheels,train,143,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0143_b86c6f5e3bf12590.jpg,b86c6f5e3bf125904df19ed637abdc5ce15f4878d70ea083af043e84332e5f73,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/105.jpg
v4_coil_spring_train_0144_a01d6a8ccb69ff35,sha256_a01d6a8ccb69ff3571e55a1093ec61c51e4381b0895eb518f5052ac84938f2d8,coil_spring,suspension_steering_wheels,train,144,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0144_a01d6a8ccb69ff35.jpg,a01d6a8ccb69ff3571e55a1093ec61c51e4381b0895eb518f5052ac84938f2d8,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/088.jpg
v4_coil_spring_train_0145_cef23f168d3e8190,sha256_cef23f168d3e81907287ef2b5f5398cbd9182f5ff0b0cf81a19a5cfbbb31e0cc,coil_spring,suspension_steering_wheels,train,145,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0145_cef23f168d3e8190.jpg,cef23f168d3e81907287ef2b5f5398cbd9182f5ff0b0cf81a19a5cfbbb31e0cc,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/058.jpg
v4_coil_spring_train_0146_53135ef7d3ff6cb7,sha256_53135ef7d3ff6cb7dea05d8046e47d9aa486565f4957ecef03ab95b9c561d9ae,coil_spring,suspension_steering_wheels,train,146,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0146_53135ef7d3ff6cb7.jpg,53135ef7d3ff6cb7dea05d8046e47d9aa486565f4957ecef03ab95b9c561d9ae,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/104.jpg
v4_coil_spring_train_0147_725e7d9ec16c8e07,sha256_725e7d9ec16c8e072747258433feeaf6a92611dee25456ad5051d2ccfcea329d,coil_spring,suspension_steering_wheels,train,147,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0147_725e7d9ec16c8e07.jpg,725e7d9ec16c8e072747258433feeaf6a92611dee25456ad5051d2ccfcea329d,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/127.jpg
v4_coil_spring_train_0148_3615ecf7cac4319a,sha256_3615ecf7cac4319aa179f88af3c8a8c46e2441ba6e2625a104c0f13795a8008a,coil_spring,suspension_steering_wheels,train,148,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0148_3615ecf7cac4319a.jpg,3615ecf7cac4319aa179f88af3c8a8c46e2441ba6e2625a104c0f13795a8008a,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/082.jpg
v4_coil_spring_train_0149_59ab5120a647af36,sha256_59ab5120a647af367dd59c5ccb5d87a3a8e2dbfd72599ba903efbed4072ae450,coil_spring,suspension_steering_wheels,train,149,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0149_59ab5120a647af36.jpg,59ab5120a647af367dd59c5ccb5d87a3a8e2dbfd72599ba903efbed4072ae450,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/123.jpg
v4_coil_spring_train_0150_b321c3a1d0b1490b,sha256_b321c3a1d0b1490b3849aceff8b42d90d591ff016926e1108d67ab6d842e40d4,coil_spring,suspension_steering_wheels,train,150,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0150_b321c3a1d0b1490b.jpg,b321c3a1d0b1490b3849aceff8b42d90d591ff016926e1108d67ab6d842e40d4,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/007.jpg
v4_coil_spring_train_0151_271e506aa1c5521b,sha256_271e506aa1c5521b6ea09e507cf2632d712d254263967fa615695bfe10a87c21,coil_spring,suspension_steering_wheels,train,151,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0151_271e506aa1c5521b.jpg,271e506aa1c5521b6ea09e507cf2632d712d254263967fa615695bfe10a87c21,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/142.jpg
v4_coil_spring_train_0152_a5cff1e39f541cd5,sha256_a5cff1e39f541cd540eec6dac10c119530977ef7bed8d92ee068d378154bc8b9,coil_spring,suspension_steering_wheels,train,152,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0152_a5cff1e39f541cd5.jpg,a5cff1e39f541cd540eec6dac10c119530977ef7bed8d92ee068d378154bc8b9,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/144.jpg
v4_coil_spring_train_0153_760022f445bb480b,sha256_760022f445bb480bb6a9aa6f889e89ed5234407dd9ed197001874f5f56bccf12,coil_spring,suspension_steering_wheels,train,153,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0153_760022f445bb480b.jpg,760022f445bb480bb6a9aa6f889e89ed5234407dd9ed197001874f5f56bccf12,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,test,car parts 50/test/COIL SPRING/4.jpg
v4_coil_spring_train_0154_d8baaefa89de359b,sha256_d8baaefa89de359bf5ed0febbe3cb3bcf5a3bff310fdeba82e3a6a6939ee1d42,coil_spring,suspension_steering_wheels,train,154,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0154_d8baaefa89de359b.jpg,d8baaefa89de359bf5ed0febbe3cb3bcf5a3bff310fdeba82e3a6a6939ee1d42,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/006.jpg
v4_coil_spring_train_0155_9a372c16b9027252,sha256_9a372c16b9027252a083fdb1f5ce26cdca8aa815d01beda5f81b66f0a862c420,coil_spring,suspension_steering_wheels,train,155,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0155_9a372c16b9027252.jpg,9a372c16b9027252a083fdb1f5ce26cdca8aa815d01beda5f81b66f0a862c420,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,valid,car parts 50/valid/COIL SPRING/5.jpg
v4_coil_spring_train_0156_ce16b1b20754c2b2,sha256_ce16b1b20754c2b2490d05c835a0649f0f9e66560abae4d7e30381e38b50abae,coil_spring,suspension_steering_wheels,train,156,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0156_ce16b1b20754c2b2.jpg,ce16b1b20754c2b2490d05c835a0649f0f9e66560abae4d7e30381e38b50abae,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/130.jpg
v4_coil_spring_train_0157_4934f9729ec01db2,sha256_4934f9729ec01db225e0cb88c5593e528c949f3e4a049fb1db46da1691e50eac,coil_spring,suspension_steering_wheels,train,157,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0157_4934f9729ec01db2.jpg,4934f9729ec01db225e0cb88c5593e528c949f3e4a049fb1db46da1691e50eac,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/085.jpg
v4_coil_spring_train_0158_9e3b625b3bddf5ce,sha256_9e3b625b3bddf5ce64b25515d2782b873c07ce4b5bd10512b291447f75ce261c,coil_spring,suspension_steering_wheels,train,158,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0158_9e3b625b3bddf5ce.jpg,9e3b625b3bddf5ce64b25515d2782b873c07ce4b5bd10512b291447f75ce261c,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/112.jpg
v4_coil_spring_train_0159_7bf7ec55c9265969,sha256_7bf7ec55c926596975cecebabfc96c701f18d0ab04cc72d9c76763a5400fe506,coil_spring,suspension_steering_wheels,train,159,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0159_7bf7ec55c9265969.jpg,7bf7ec55c926596975cecebabfc96c701f18d0ab04cc72d9c76763a5400fe506,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/048.jpg
v4_coil_spring_train_0160_13f31daa6865aa7e,sha256_13f31daa6865aa7ec4e8064a9be68c51556e21e6d0e500d384a921d074449183,coil_spring,suspension_steering_wheels,train,160,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0160_13f31daa6865aa7e.jpg,13f31daa6865aa7ec4e8064a9be68c51556e21e6d0e500d384a921d074449183,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/017.jpg
v4_coil_spring_train_0161_1a272238f129f526,sha256_1a272238f129f5260088a0cbbb261788f48f7813339fb5788ffb5f23d1e30e9f,coil_spring,suspension_steering_wheels,train,161,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0161_1a272238f129f526.jpg,1a272238f129f5260088a0cbbb261788f48f7813339fb5788ffb5f23d1e30e9f,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/053.jpg
v4_coil_spring_train_0162_0ef2a1ed89414dad,sha256_0ef2a1ed89414dadaa79cf3fa753e74eaf5d459bad2d684544c3c15a8f1f9a35,coil_spring,suspension_steering_wheels,train,162,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0162_0ef2a1ed89414dad.jpg,0ef2a1ed89414dadaa79cf3fa753e74eaf5d459bad2d684544c3c15a8f1f9a35,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/029.jpg
v4_coil_spring_train_0163_c340dc7a00718cce,sha256_c340dc7a00718cce5208f39bfd47ee41375ec00dae132ef7046a6ce72e3b1841,coil_spring,suspension_steering_wheels,train,163,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0163_c340dc7a00718cce.jpg,c340dc7a00718cce5208f39bfd47ee41375ec00dae132ef7046a6ce72e3b1841,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/139.jpg
v4_coil_spring_train_0164_118bdfc90da4f90e,sha256_118bdfc90da4f90ecf8a629e17b99c7de3e424171b99217c8df0273a980b71fe,coil_spring,suspension_steering_wheels,train,164,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0164_118bdfc90da4f90e.jpg,118bdfc90da4f90ecf8a629e17b99c7de3e424171b99217c8df0273a980b71fe,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/117.jpg
v4_coil_spring_train_0165_d71f24dcac2f3539,sha256_d71f24dcac2f3539b5889c23986115f22db464e75cd1b6d6e409fdf5b4c95eb0,coil_spring,suspension_steering_wheels,train,165,data/images/dataset_v4/train/coil_spring/v4_coil_spring_train_0165_d71f24dcac2f3539.jpg,d71f24dcac2f3539b5889c23986115f22db464e75cd1b6d6e409fdf5b4c95eb0,224,224,RGB,gpiosenka_car_parts_50,COIL SPRING,train,car parts 50/train/COIL SPRING/038.jpg
v4_crankshaft_train_0057_041019e13e88ed36,sha256_041019e13e88ed361820cbbedb7dca9d2f6b7d2e41f42ee306a84159b940bab1,crankshaft,engine_internal,train,57,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0057_041019e13e88ed36.jpg,041019e13e88ed361820cbbedb7dca9d2f6b7d2e41f42ee306a84159b940bab1,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/010.jpg
v4_crankshaft_train_0058_13b87226f356217e,sha256_13b87226f356217ed6346e95766a39ed02a24fb38226db65969bae033c1b421e,crankshaft,engine_internal,train,58,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0058_13b87226f356217e.jpg,13b87226f356217ed6346e95766a39ed02a24fb38226db65969bae033c1b421e,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/162.jpg
v4_crankshaft_train_0059_1ea3b7ce90f5b603,sha256_1ea3b7ce90f5b603d0ae66d1a52cc52fdab12ab7e82846ae844a8c80efaecd4c,crankshaft,engine_internal,train,59,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0059_1ea3b7ce90f5b603.jpg,1ea3b7ce90f5b603d0ae66d1a52cc52fdab12ab7e82846ae844a8c80efaecd4c,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/150.jpg
v4_crankshaft_train_0060_a4ad496858228630,sha256_a4ad496858228630d73b0d27225407102d7da810c492bfb03a009f820784f685,crankshaft,engine_internal,train,60,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0060_a4ad496858228630.jpg,a4ad496858228630d73b0d27225407102d7da810c492bfb03a009f820784f685,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/160.jpg
v4_crankshaft_train_0061_7219dff1606914c7,sha256_7219dff1606914c7feb04b89eb03358eec3451b59dad154baa4f6e1a2cb7fa5f,crankshaft,engine_internal,train,61,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0061_7219dff1606914c7.jpg,7219dff1606914c7feb04b89eb03358eec3451b59dad154baa4f6e1a2cb7fa5f,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/078.jpg
v4_crankshaft_train_0062_919c6379a04c1951,sha256_919c6379a04c19519ae45393fc62d325adda7856cbd9dbb13ed30f059479dd4a,crankshaft,engine_internal,train,62,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0062_919c6379a04c1951.jpg,919c6379a04c19519ae45393fc62d325adda7856cbd9dbb13ed30f059479dd4a,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/086.jpg
v4_crankshaft_train_0063_9abdc0e9542f005a,sha256_9abdc0e9542f005ab875d50bdb3fd81947b7aa49f4b94b680c3fe7990b953870,crankshaft,engine_internal,train,63,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0063_9abdc0e9542f005a.jpg,9abdc0e9542f005ab875d50bdb3fd81947b7aa49f4b94b680c3fe7990b953870,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/057.jpg
v4_crankshaft_train_0064_713f622258c8f93a,sha256_713f622258c8f93a75b7f10bd4555d09f8beab7c4888042b1b767312269e931a,crankshaft,engine_internal,train,64,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0064_713f622258c8f93a.jpg,713f622258c8f93a75b7f10bd4555d09f8beab7c4888042b1b767312269e931a,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/058.jpg
v4_crankshaft_train_0065_d630ae0ee2820721,sha256_d630ae0ee28207211fd50f1de2d370cd7d18b30d26ac9c06c94b8a959dbd1fd7,crankshaft,engine_internal,train,65,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0065_d630ae0ee2820721.jpg,d630ae0ee28207211fd50f1de2d370cd7d18b30d26ac9c06c94b8a959dbd1fd7,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/113.jpg
v4_crankshaft_train_0066_b6e8966e28a46383,sha256_b6e8966e28a46383d6161d524c234756ea5492ef0bb6fb7454095ced96670b20,crankshaft,engine_internal,train,66,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0066_b6e8966e28a46383.jpg,b6e8966e28a46383d6161d524c234756ea5492ef0bb6fb7454095ced96670b20,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,test,car parts 50/test/CRANKSHAFT/4.jpg
v4_crankshaft_train_0067_6b0daab6d2e249c3,sha256_6b0daab6d2e249c326574d24759bdcc3cebdfba9ca67f9ace5f2460513f08db0,crankshaft,engine_internal,train,67,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0067_6b0daab6d2e249c3.jpg,6b0daab6d2e249c326574d24759bdcc3cebdfba9ca67f9ace5f2460513f08db0,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/135.jpg
v4_crankshaft_train_0068_84fa605716264336,sha256_84fa605716264336774142a63b51a6165ffa6d31708da03eaa76852e6e929917,crankshaft,engine_internal,train,68,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0068_84fa605716264336.jpg,84fa605716264336774142a63b51a6165ffa6d31708da03eaa76852e6e929917,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/022.jpg
v4_crankshaft_train_0069_edb185feb33c49a3,sha256_edb185feb33c49a379807e7b3924572f3e11ec29c3edfb0c21ddeccedf0e94c5,crankshaft,engine_internal,train,69,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0069_edb185feb33c49a3.jpg,edb185feb33c49a379807e7b3924572f3e11ec29c3edfb0c21ddeccedf0e94c5,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/131.jpg
v4_crankshaft_train_0070_9efd62fe7b145ef1,sha256_9efd62fe7b145ef182c985cb5c34feefb60e74fe7731790d8b2e3645cea52cd6,crankshaft,engine_internal,train,70,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0070_9efd62fe7b145ef1.jpg,9efd62fe7b145ef182c985cb5c34feefb60e74fe7731790d8b2e3645cea52cd6,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/155.jpg
v4_crankshaft_train_0071_16ba1f2d2247f55e,sha256_16ba1f2d2247f55eef543ad6f56868dd50acce4f39bd19bc298614ae5e413998,crankshaft,engine_internal,train,71,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0071_16ba1f2d2247f55e.jpg,16ba1f2d2247f55eef543ad6f56868dd50acce4f39bd19bc298614ae5e413998,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/044.jpg
v4_crankshaft_train_0072_c8d855a7fe310299,sha256_c8d855a7fe310299aa38366f3d1c954f8c846e3d1945a85276e11d8c1305230c,crankshaft,engine_internal,train,72,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0072_c8d855a7fe310299.jpg,c8d855a7fe310299aa38366f3d1c954f8c846e3d1945a85276e11d8c1305230c,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/071.jpg
v4_crankshaft_train_0073_f19f2f69b8caf7c6,sha256_f19f2f69b8caf7c6d8b964c3efbc299f028a13335524abbd2676a143c200641b,crankshaft,engine_internal,train,73,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0073_f19f2f69b8caf7c6.jpg,f19f2f69b8caf7c6d8b964c3efbc299f028a13335524abbd2676a143c200641b,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/112.jpg
v4_crankshaft_train_0074_aa3af4fd2af0d6b9,sha256_aa3af4fd2af0d6b90e15db88d63e7b1407f4e3d8d9fdfccd1c127ce2e361dc64,crankshaft,engine_internal,train,74,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0074_aa3af4fd2af0d6b9.jpg,aa3af4fd2af0d6b90e15db88d63e7b1407f4e3d8d9fdfccd1c127ce2e361dc64,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,valid,car parts 50/valid/CRANKSHAFT/5.jpg
v4_crankshaft_train_0075_e363038d615465db,sha256_e363038d615465db81f721654be64575f82489806d28d6b1ab06351604fdcca6,crankshaft,engine_internal,train,75,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0075_e363038d615465db.jpg,e363038d615465db81f721654be64575f82489806d28d6b1ab06351604fdcca6,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/103.jpg
v4_crankshaft_train_0076_a000442923939cac,sha256_a000442923939cacc8f39b1d040e6f75d07bc0d8fb849d479a02cc161ac3f71e,crankshaft,engine_internal,train,76,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0076_a000442923939cac.jpg,a000442923939cacc8f39b1d040e6f75d07bc0d8fb849d479a02cc161ac3f71e,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/076.jpg
v4_crankshaft_train_0077_780172594dcae27b,sha256_780172594dcae27be9ca69873b5ffd87c5741528725c982b2b1e9e17e429b1c5,crankshaft,engine_internal,train,77,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0077_780172594dcae27b.jpg,780172594dcae27be9ca69873b5ffd87c5741528725c982b2b1e9e17e429b1c5,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/138.jpg
v4_crankshaft_train_0078_357cc8e31a855bf4,sha256_357cc8e31a855bf4157ed8e4ad956109689aefafa0809aaa334917f8a73019ec,crankshaft,engine_internal,train,78,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0078_357cc8e31a855bf4.jpg,357cc8e31a855bf4157ed8e4ad956109689aefafa0809aaa334917f8a73019ec,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/032.jpg
v4_crankshaft_train_0079_08bebe0c527bb4a5,sha256_08bebe0c527bb4a5668f8f5fdd9ae89853d54e89d39c5690c7b2d1fd10182ce6,crankshaft,engine_internal,train,79,data/images/dataset_v4/train/crankshaft/v4_crankshaft_train_0079_08bebe0c527bb4a5.jpg,08bebe0c527bb4a5668f8f5fdd9ae89853d54e89d39c5690c7b2d1fd10182ce6,224,224,RGB,gpiosenka_car_parts_50,CRANKSHAFT,train,car parts 50/train/CRANKSHAFT/024.jpg
