image_id,image_group_id,part_category,split,rank_within_category,image_path,sha256,source_dataset,source_dataset_root,source_split_ignored,split_seed
kaggle_4bbf94a2d168e15f,kaggle50:brake_pad:kaggle_4bbf94a2d168e15f,brake_pad,train,34,data/images/dataset_v3/train/brake_pad/brake_pad_train_034_4bbf94a2d168e15f.jpg,4bbf94a2d168e15fab4f068abaa109755b692550c2f818d022fe72c9e6285b64,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_0ea69f771799f672,kaggle50:brake_pad:kaggle_0ea69f771799f672,brake_pad,train,35,data/images/dataset_v3/train/brake_pad/brake_pad_train_035_0ea69f771799f672.jpg,0ea69f771799f672afdf7e65c39f45bc479e9337c7e2cd79f9b10a086901c6a7,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_231ac389c658a15b,kaggle50:brake_pad:kaggle_231ac389c658a15b,brake_pad,train,36,data/images/dataset_v3/train/brake_pad/brake_pad_train_036_231ac389c658a15b.jpg,231ac389c658a15bbe776096e927df374c8af08b709fb61bd9efff7a4e6963e4,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_58317b192c95d7b1,kaggle50:brake_pad:kaggle_58317b192c95d7b1,brake_pad,train,37,data/images/dataset_v3/train/brake_pad/brake_pad_train_037_58317b192c95d7b1.jpg,58317b192c95d7b1292b9895e6a9dd74f23be9f689d3c0f2e51eadf81256262d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_523fee3a9e2b6831,kaggle50:brake_pad:kaggle_523fee3a9e2b6831,brake_pad,train,38,data/images/dataset_v3/train/brake_pad/brake_pad_train_038_523fee3a9e2b6831.jpg,523fee3a9e2b6831daf2ee1804330e7b4840910380848d810cef1366a08495c9,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f8a44e1ef3235d37,kaggle50:brake_pad:kaggle_f8a44e1ef3235d37,brake_pad,train,39,data/images/dataset_v3/train/brake_pad/brake_pad_train_039_f8a44e1ef3235d37.jpg,f8a44e1ef3235d3772c7d6925146e33845a6d6b59cc522c29ce8b0c62bc7fbdc,gpiosenka/car-parts-40-classes,car parts 50,test,dataset-v3-split-v1
kaggle_21113e2531459648,kaggle50:brake_pad:kaggle_21113e2531459648,brake_pad,train,40,data/images/dataset_v3/train/brake_pad/brake_pad_train_040_21113e2531459648.jpg,21113e2531459648678ff60d4ed97c7c5c287b6a5dd0bff1e8490b8b78557236,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_784496dfe35ca060,kaggle50:brake_pad:kaggle_784496dfe35ca060,brake_pad,train,41,data/images/dataset_v3/train/brake_pad/brake_pad_train_041_784496dfe35ca060.jpg,784496dfe35ca0604ea231187c8b03dc8ad62df05698b4ca9a18ef44b7cde102,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_fb33911baf3bca56,kaggle50:brake_pad:kaggle_fb33911baf3bca56,brake_pad,train,42,data/images/dataset_v3/train/brake_pad/brake_pad_train_042_fb33911baf3bca56.jpg,fb33911baf3bca5624e6254db4e0a4c5859e4f4437c45a37e4e16a520e2054a8,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a65b16bca8ebd229,kaggle50:brake_pad:kaggle_a65b16bca8ebd229,brake_pad,train,43,data/images/dataset_v3/train/brake_pad/brake_pad_train_043_a65b16bca8ebd229.jpg,a65b16bca8ebd22937541d9129e9759fdfd341662e41a3952d8f2c79b1a05fc5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d1223f1ba5f77c51,kaggle50:brake_pad:kaggle_d1223f1ba5f77c51,brake_pad,train,44,data/images/dataset_v3/train/brake_pad/brake_pad_train_044_d1223f1ba5f77c51.jpg,d1223f1ba5f77c5108948987cc020de359ba995e7e39d8d195bbc5041c7e4266,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_ff9c7f7e7aeb5ca0,kaggle50:brake_pad:kaggle_ff9c7f7e7aeb5ca0,brake_pad,train,45,data/images/dataset_v3/train/brake_pad/brake_pad_train_045_ff9c7f7e7aeb5ca0.jpg,ff9c7f7e7aeb5ca0e3f89f28de58be1ddb73813d53d47d6f93c4074d1428526f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f0e613cf79aedbec,kaggle50:brake_pad:kaggle_f0e613cf79aedbec,brake_pad,train,46,data/images/dataset_v3/train/brake_pad/brake_pad_train_046_f0e613cf79aedbec.jpg,f0e613cf79aedbec03cb8c9e018376120f13f45feca301cda99cd4929556e834,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_bb2e84210cd88852,kaggle50:brake_pad:kaggle_bb2e84210cd88852,brake_pad,train,47,data/images/dataset_v3/train/brake_pad/brake_pad_train_047_bb2e84210cd88852.jpg,bb2e84210cd88852db0492488f7ba559b7e49aeab5f8fec3c561fc022c909c78,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_44350582745f18fb,kaggle50:brake_pad:kaggle_44350582745f18fb,brake_pad,train,48,data/images/dataset_v3/train/brake_pad/brake_pad_train_048_44350582745f18fb.jpg,44350582745f18fbe25392634db6fe6b653bcfd1051fbf6a60148108c5609e95,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_140ec6d943dc3ba2,kaggle50:brake_pad:kaggle_140ec6d943dc3ba2,brake_pad,train,49,data/images/dataset_v3/train/brake_pad/brake_pad_train_049_140ec6d943dc3ba2.jpg,140ec6d943dc3ba2d73f6b09b5fae8f144018a6911d382e6d4b11984863f18bf,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_fb53e0d7187b6384,kaggle50:brake_pad:kaggle_fb53e0d7187b6384,brake_pad,train,50,data/images/dataset_v3/train/brake_pad/brake_pad_train_050_fb53e0d7187b6384.jpg,fb53e0d7187b6384bb58e4f893889b241525cf223efeaef68282451243922be5,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
kaggle_9725a210fc1331d5,kaggle50:brake_pad:kaggle_9725a210fc1331d5,brake_pad,train,51,data/images/dataset_v3/train/brake_pad/brake_pad_train_051_9725a210fc1331d5.jpg,9725a210fc1331d547e714d18c8ea751bbee42ce77c8f2873e0204998d6cde8c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7614861d6846c2f9,kaggle50:brake_pad:kaggle_7614861d6846c2f9,brake_pad,train,52,data/images/dataset_v3/train/brake_pad/brake_pad_train_052_7614861d6846c2f9.jpg,7614861d6846c2f98a8fdbeaacd4c02e15285db9b38b1a255dc5ea217ba97dfd,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1762175ec28c5d57,kaggle50:brake_pad:kaggle_1762175ec28c5d57,brake_pad,train,53,data/images/dataset_v3/train/brake_pad/brake_pad_train_053_1762175ec28c5d57.jpg,1762175ec28c5d578079bb24753f9e12f5f32b91c02b9ae06d95f8d0f59edc6e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_680a2bc1c1901f2c,kaggle50:brake_pad:kaggle_680a2bc1c1901f2c,brake_pad,train,54,data/images/dataset_v3/train/brake_pad/brake_pad_train_054_680a2bc1c1901f2c.jpg,680a2bc1c1901f2c8fda3879316afc751f5d936ad833f8fd49fd7e511439526e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1cca1e6eaa1b9eed,kaggle50:brake_pad:kaggle_1cca1e6eaa1b9eed,brake_pad,train,55,data/images/dataset_v3/train/brake_pad/brake_pad_train_055_1cca1e6eaa1b9eed.jpg,1cca1e6eaa1b9eed8c9af00211411a9f4934dc649b45ef396d54bbff4b0e600e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_69f8d8d73cb2bf49,kaggle50:brake_pad:kaggle_69f8d8d73cb2bf49,brake_pad,train,56,data/images/dataset_v3/train/brake_pad/brake_pad_train_056_69f8d8d73cb2bf49.jpg,69f8d8d73cb2bf4917b095a32c791ade75dd6a16f176ea57445c01405f886f5a,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_39790a2d79bf104c,kaggle50:brake_pad:kaggle_39790a2d79bf104c,brake_pad,train,57,data/images/dataset_v3/train/brake_pad/brake_pad_train_057_39790a2d79bf104c.jpg,39790a2d79bf104cf96d2f4b6ebe468051553b05c26f5988e920c9b28d6c684d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_8c239f38cc4355dc,kaggle50:brake_pad:kaggle_8c239f38cc4355dc,brake_pad,train,58,data/images/dataset_v3/train/brake_pad/brake_pad_train_058_8c239f38cc4355dc.jpg,8c239f38cc4355dccbd5998499de3f50e5350542f51c6161819dd97351dce943,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1d30f3f93637689f,kaggle50:brake_pad:kaggle_1d30f3f93637689f,brake_pad,train,59,data/images/dataset_v3/train/brake_pad/brake_pad_train_059_1d30f3f93637689f.jpg,1d30f3f93637689ff44a1bd4c69b4e7202c5609ab4157daa8d6e4598f3af87fd,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_3acddfb726207124,kaggle50:brake_pad:kaggle_3acddfb726207124,brake_pad,train,60,data/images/dataset_v3/train/brake_pad/brake_pad_train_060_3acddfb726207124.jpg,3acddfb7262071248f66bedb95dddf6d1bfe1b45964118d8aed46d4bf62163c4,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a28c900d9cbcd177,kaggle50:coil_spring:kaggle_a28c900d9cbcd177,coil_spring,train,1,data/images/dataset_v3/train/coil_spring/coil_spring_train_001_a28c900d9cbcd177.jpg,a28c900d9cbcd1774da48d3260aba60e48034aba83bfc238012089d896d327a8,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1a272238f129f526,kaggle50:coil_spring:kaggle_1a272238f129f526,coil_spring,train,2,data/images/dataset_v3/train/coil_spring/coil_spring_train_002_1a272238f129f526.jpg,1a272238f129f5260088a0cbbb261788f48f7813339fb5788ffb5f23d1e30e9f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a01d6a8ccb69ff35,kaggle50:coil_spring:kaggle_a01d6a8ccb69ff35,coil_spring,train,3,data/images/dataset_v3/train/coil_spring/coil_spring_train_003_a01d6a8ccb69ff35.jpg,a01d6a8ccb69ff3571e55a1093ec61c51e4381b0895eb518f5052ac84938f2d8,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b321c3a1d0b1490b,kaggle50:coil_spring:kaggle_b321c3a1d0b1490b,coil_spring,train,4,data/images/dataset_v3/train/coil_spring/coil_spring_train_004_b321c3a1d0b1490b.jpg,b321c3a1d0b1490b3849aceff8b42d90d591ff016926e1108d67ab6d842e40d4,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_398577e5322cde15,kaggle50:coil_spring:kaggle_398577e5322cde15,coil_spring,train,5,data/images/dataset_v3/train/coil_spring/coil_spring_train_005_398577e5322cde15.jpg,398577e5322cde158f0be0dd84887aefe1d9d501d1ab6ffda958f69cc07e04ba,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_ca433c887ce15bd4,kaggle50:coil_spring:kaggle_ca433c887ce15bd4,coil_spring,train,6,data/images/dataset_v3/train/coil_spring/coil_spring_train_006_ca433c887ce15bd4.jpg,ca433c887ce15bd45a27cff2dfc76c95af7391a6c50fd0f95007d99150457504,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_118bdfc90da4f90e,kaggle50:coil_spring:kaggle_118bdfc90da4f90e,coil_spring,train,7,data/images/dataset_v3/train/coil_spring/coil_spring_train_007_118bdfc90da4f90e.jpg,118bdfc90da4f90ecf8a629e17b99c7de3e424171b99217c8df0273a980b71fe,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6eaf02521990cfc1,kaggle50:coil_spring:kaggle_6eaf02521990cfc1,coil_spring,train,8,data/images/dataset_v3/train/coil_spring/coil_spring_train_008_6eaf02521990cfc1.jpg,6eaf02521990cfc1c056db6837d516a83c09ffc4d43555eae2a2b9ea2d469ed3,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d8baaefa89de359b,kaggle50:coil_spring:kaggle_d8baaefa89de359b,coil_spring,train,9,data/images/dataset_v3/train/coil_spring/coil_spring_train_009_d8baaefa89de359b.jpg,d8baaefa89de359bf5ed0febbe3cb3bcf5a3bff310fdeba82e3a6a6939ee1d42,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_cfabeb285e357a92,kaggle50:coil_spring:kaggle_cfabeb285e357a92,coil_spring,train,10,data/images/dataset_v3/train/coil_spring/coil_spring_train_010_cfabeb285e357a92.jpg,cfabeb285e357a92e92ce7db4c24bf48b5694bef032dd400b0ad95b09a4a2f45,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_cef23f168d3e8190,kaggle50:coil_spring:kaggle_cef23f168d3e8190,coil_spring,train,11,data/images/dataset_v3/train/coil_spring/coil_spring_train_011_cef23f168d3e8190.jpg,cef23f168d3e81907287ef2b5f5398cbd9182f5ff0b0cf81a19a5cfbbb31e0cc,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_3275f8a9f87005e8,kaggle50:coil_spring:kaggle_3275f8a9f87005e8,coil_spring,train,12,data/images/dataset_v3/train/coil_spring/coil_spring_train_012_3275f8a9f87005e8.jpg,3275f8a9f87005e83cec3ec45457c5ab71b4b85a3663fa2266dd3c19e0dab418,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7a10ad534722448c,kaggle50:coil_spring:kaggle_7a10ad534722448c,coil_spring,train,13,data/images/dataset_v3/train/coil_spring/coil_spring_train_013_7a10ad534722448c.jpg,7a10ad534722448c203a5db12c303d3d50fdf7233745ab1f23a59fa361ad7837,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_0ef2a1ed89414dad,kaggle50:coil_spring:kaggle_0ef2a1ed89414dad,coil_spring,train,14,data/images/dataset_v3/train/coil_spring/coil_spring_train_014_0ef2a1ed89414dad.jpg,0ef2a1ed89414dadaa79cf3fa753e74eaf5d459bad2d684544c3c15a8f1f9a35,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2f528bb82dfbaf84,kaggle50:coil_spring:kaggle_2f528bb82dfbaf84,coil_spring,train,15,data/images/dataset_v3/train/coil_spring/coil_spring_train_015_2f528bb82dfbaf84.jpg,2f528bb82dfbaf840c8a9915c272c7b83f326b4829ac1b8dfb33df590a764ba6,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_35f0fbd465a41ce3,kaggle50:coil_spring:kaggle_35f0fbd465a41ce3,coil_spring,train,16,data/images/dataset_v3/train/coil_spring/coil_spring_train_016_35f0fbd465a41ce3.jpg,35f0fbd465a41ce35a571534d23a98e05b993a266874d0265c56f5f46f6f1313,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_468673eab5582897,kaggle50:coil_spring:kaggle_468673eab5582897,coil_spring,train,17,data/images/dataset_v3/train/coil_spring/coil_spring_train_017_468673eab5582897.jpg,468673eab5582897d6b1157634c450f6db32ce12111119e1c99ddf5b40afad8b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2de5803184d8a558,kaggle50:coil_spring:kaggle_2de5803184d8a558,coil_spring,train,18,data/images/dataset_v3/train/coil_spring/coil_spring_train_018_2de5803184d8a558.jpg,2de5803184d8a558f0f1b96a40c612e8e99e1d6407a21e66d6dcdb1d155d1b3e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_68536abaf9fae79a,kaggle50:coil_spring:kaggle_68536abaf9fae79a,coil_spring,train,19,data/images/dataset_v3/train/coil_spring/coil_spring_train_019_68536abaf9fae79a.jpg,68536abaf9fae79aa697bcc4a3fba7ce1a63524bda8e9c2d284c6d7c0fb92a2b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9ba96c16677695cd,kaggle50:coil_spring:kaggle_9ba96c16677695cd,coil_spring,train,20,data/images/dataset_v3/train/coil_spring/coil_spring_train_020_9ba96c16677695cd.jpg,9ba96c16677695cdd06d40a1d6dbbd9983f2dd0c795739e371a9677b28630b1d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9d6db20a6f3a112b,kaggle50:coil_spring:kaggle_9d6db20a6f3a112b,coil_spring,train,21,data/images/dataset_v3/train/coil_spring/coil_spring_train_021_9d6db20a6f3a112b.jpg,9d6db20a6f3a112baf9a025a3fb0acc3be4fcab0d362c1c2e747f29677af657f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_179bf75abe725238,kaggle50:coil_spring:kaggle_179bf75abe725238,coil_spring,train,22,data/images/dataset_v3/train/coil_spring/coil_spring_train_022_179bf75abe725238.jpg,179bf75abe725238e525bfaa17c3e20fca6658c0b9711b5d444b1f93399fe75b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_da4f683cc0ae5cc9,kaggle50:coil_spring:kaggle_da4f683cc0ae5cc9,coil_spring,train,23,data/images/dataset_v3/train/coil_spring/coil_spring_train_023_da4f683cc0ae5cc9.jpg,da4f683cc0ae5cc93dea2d9d99086965f6ec1727ddb6a5ff46c608cf499fb825,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9ac9d8f04b6a4271,kaggle50:coil_spring:kaggle_9ac9d8f04b6a4271,coil_spring,train,24,data/images/dataset_v3/train/coil_spring/coil_spring_train_024_9ac9d8f04b6a4271.jpg,9ac9d8f04b6a42718a7ec9add1e86ebb6fbb90a4654cf6bdc31fb56439f2a64e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5eeb23c5f051c358,kaggle50:coil_spring:kaggle_5eeb23c5f051c358,coil_spring,train,25,data/images/dataset_v3/train/coil_spring/coil_spring_train_025_5eeb23c5f051c358.jpg,5eeb23c5f051c358c1cca9b76375abc9a8a356d123397eb9443e0cc46b826310,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_182adb89d68c8f3b,kaggle50:coil_spring:kaggle_182adb89d68c8f3b,coil_spring,train,26,data/images/dataset_v3/train/coil_spring/coil_spring_train_026_182adb89d68c8f3b.jpg,182adb89d68c8f3be8fa802da9fb1d1b731bdf682d7be3fcdb25751e8e1632c4,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1ac9740b325e2eb5,kaggle50:coil_spring:kaggle_1ac9740b325e2eb5,coil_spring,train,27,data/images/dataset_v3/train/coil_spring/coil_spring_train_027_1ac9740b325e2eb5.jpg,1ac9740b325e2eb56654388aba567c3e0dc5630f1f90a3a1d2fa4db4bee8554e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5e683cbbfe931471,kaggle50:coil_spring:kaggle_5e683cbbfe931471,coil_spring,train,28,data/images/dataset_v3/train/coil_spring/coil_spring_train_028_5e683cbbfe931471.jpg,5e683cbbfe931471bce13853c923e60d1a07fdff1ec86635449c1b8f0c80a1ff,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_89c4015212b275ad,kaggle50:coil_spring:kaggle_89c4015212b275ad,coil_spring,train,29,data/images/dataset_v3/train/coil_spring/coil_spring_train_029_89c4015212b275ad.jpg,89c4015212b275ad9bfd6fe010b67f2f38b41bcd1349f48e424e6125c17dfdbe,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_cac4a7761a3216df,kaggle50:coil_spring:kaggle_cac4a7761a3216df,coil_spring,train,30,data/images/dataset_v3/train/coil_spring/coil_spring_train_030_cac4a7761a3216df.jpg,cac4a7761a3216dfff8ba74f03f69cb914640a47da9071d9038ec6923b8e0690,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a4dc5a7e9609b685,kaggle50:coil_spring:kaggle_a4dc5a7e9609b685,coil_spring,train,31,data/images/dataset_v3/train/coil_spring/coil_spring_train_031_a4dc5a7e9609b685.jpg,a4dc5a7e9609b6858a296973baa26a3ca9a5f69efae0ae73d387dbd30f92d14a,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1e96e93b5185689d,kaggle50:coil_spring:kaggle_1e96e93b5185689d,coil_spring,train,32,data/images/dataset_v3/train/coil_spring/coil_spring_train_032_1e96e93b5185689d.jpg,1e96e93b5185689d0d16e78e902877675ec873a9d1b0a02616e5c2dd459fe405,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_3e0a7b14babf498d,kaggle50:coil_spring:kaggle_3e0a7b14babf498d,coil_spring,train,33,data/images/dataset_v3/train/coil_spring/coil_spring_train_033_3e0a7b14babf498d.jpg,3e0a7b14babf498dacef9640528474e6276b58cb70e28695dac285360b6f113d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_432f0e4d67ed9a57,kaggle50:coil_spring:kaggle_432f0e4d67ed9a57,coil_spring,train,34,data/images/dataset_v3/train/coil_spring/coil_spring_train_034_432f0e4d67ed9a57.jpg,432f0e4d67ed9a5719b1efb271c98fc3f983dacd12760691f9de6d07b62e2283,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_969f977cb0ec7ec1,kaggle50:coil_spring:kaggle_969f977cb0ec7ec1,coil_spring,train,35,data/images/dataset_v3/train/coil_spring/coil_spring_train_035_969f977cb0ec7ec1.jpg,969f977cb0ec7ec1b5c9d4936e3a707a870ed47f5e9b1b9959b73e630a19f3e5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_53135cb3c358232c,kaggle50:coil_spring:kaggle_53135cb3c358232c,coil_spring,train,36,data/images/dataset_v3/train/coil_spring/coil_spring_train_036_53135cb3c358232c.jpg,53135cb3c358232c7986b615d1242eee2855e4bcf8f4bd458cd121186221262c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1741823a0f653f55,kaggle50:coil_spring:kaggle_1741823a0f653f55,coil_spring,train,37,data/images/dataset_v3/train/coil_spring/coil_spring_train_037_1741823a0f653f55.jpg,1741823a0f653f55b63476efb65df04bdacc9eacaa6da05ab3a193ec5b3a0437,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e3ac5ed10adfb10b,kaggle50:coil_spring:kaggle_e3ac5ed10adfb10b,coil_spring,train,38,data/images/dataset_v3/train/coil_spring/coil_spring_train_038_e3ac5ed10adfb10b.jpg,e3ac5ed10adfb10b3ecd06edb800bc3db1137b80f434d7b24bd76589296de284,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5abd227d931f0801,kaggle50:coil_spring:kaggle_5abd227d931f0801,coil_spring,train,39,data/images/dataset_v3/train/coil_spring/coil_spring_train_039_5abd227d931f0801.jpg,5abd227d931f08014925a6f851de28d2756e6f2b2c55e64ec80357181d61d393,gpiosenka/car-parts-40-classes,car parts 50,test,dataset-v3-split-v1
kaggle_2088726160cfc9b0,kaggle50:coil_spring:kaggle_2088726160cfc9b0,coil_spring,train,40,data/images/dataset_v3/train/coil_spring/coil_spring_train_040_2088726160cfc9b0.jpg,2088726160cfc9b07d5080b71c1312e47c6a44e66e4905bd3ee9a51412c9cf3a,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_13f31daa6865aa7e,kaggle50:coil_spring:kaggle_13f31daa6865aa7e,coil_spring,train,41,data/images/dataset_v3/train/coil_spring/coil_spring_train_041_13f31daa6865aa7e.jpg,13f31daa6865aa7ec4e8064a9be68c51556e21e6d0e500d384a921d074449183,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7b7838225155c472,kaggle50:coil_spring:kaggle_7b7838225155c472,coil_spring,train,42,data/images/dataset_v3/train/coil_spring/coil_spring_train_042_7b7838225155c472.jpg,7b7838225155c4727e90aa37327e4a87c3b5602d42d3e929f9888c0208ce8267,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b813cb9743f1bc69,kaggle50:coil_spring:kaggle_b813cb9743f1bc69,coil_spring,train,43,data/images/dataset_v3/train/coil_spring/coil_spring_train_043_b813cb9743f1bc69.jpg,b813cb9743f1bc698947ba266d67fcb26ab47f9f98413a87f8b30f30c77b4c11,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_34fcf171481e9010,kaggle50:coil_spring:kaggle_34fcf171481e9010,coil_spring,train,44,data/images/dataset_v3/train/coil_spring/coil_spring_train_044_34fcf171481e9010.jpg,34fcf171481e901030b5ab62fe9494654d38514f1457f2d6ce3f6860760e85b4,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
